golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_011,REC_011,B008URGSWO,Home_and_Kitchen,long,descriptive,sentwin,1,"how thick is it, really?  some say 1/2"", some say 2"", 2-1/2"".  does it flatten out?  comparing it to the extra plush, extra thick pad, what would one?","Mine is just shy of a full 2 inches at the plushest points. Mine has not flattened out. All my shoulder pain is gone. My wife no longer has back pain. I didn't want to spend this much but now that I have it, I consider every dime spent well worth it.",KB_00093,1,"[""KB_00101""]","[""Really like pad very thick. Nice though.""]",25.4403330036439,"The pad is described as ""very thick"", but the exact thickness is not specified. There is no mention of it flattening out. It is compared favorably, implying it may be similar to or as thick as the extra plush, extra thick pad.",False,402.9822919983417
G_012,REC_012,B000ST0184,Toys_and_Games,medium,descriptive,sentwin,1,how can I make it wireless for my win 8.1 PC?,"Interesting question. I don't think there is a direct or easy way to do this. The tankstick is basically a big keyboard. Each button/joystick direction is a keyboard button. Knowing this, it would require some type of modification to convert it to a wireless keyboard. It sounds like a project worth attempting. Sorry, I probably didn't help at all.",KB_00102,1,"[""KB_00103""]","[""My only knock on it was that it wasn't calibrated perfectly. The IT guys told me how to do it (which was actually fun knowing how it works, and DOESN'T VOID THE WARRANTY!) and now it works like a breeze.""]",22.776750003686175,The available reviews do not provide enough information to answer this question.,True,123.91049999860115
G_013,REC_013,B0013ODWSO,Sports_and_Outdoors,long,descriptive,sentwin,1,Does the white scooter have the same specs as the micro black one?,[UNANSWERABLE],,0,"[""KB_00113""]","[""I loved this scooter my husband got one and I got one for my selfIs perfect  I recommended to buy one""]",32.8752080022241,The available reviews do not provide enough information to answer this question.,True,491.27583299559774
G_014,REC_014,B005F79BYE,Home_and_Kitchen,long,descriptive,sentwin,1,Does this offer the option of shelving instead of hanging clothes inside the doors?,[UNANSWERABLE],,0,"[""KB_00129""]","[""I received an Armoire Wardrobe Storage Cabinet from Target Decor and More.I was very disappointed when removing the unassembled pieces from the boxing to find severa of the edges damaged on the cabinet. Made of partical board and damages very easily.""]",37.44762499991339,The available reviews do not provide enough information to answer this question.,True,428.54808300035074
G_015,REC_015,B00ATDT83I,Cell_Phones_and_Accessories,long,descriptive,sentwin,1,Hello. I'd like to know if this cell phone works properly in Venezuela for DIGITEL.,[UNANSWERABLE],,0,"[""KB_00139""]","[""excelente! funciona bien, llego en muy buen estado y el telefono cumple con las expectativas asi que lo recomiendo sigan asi!! !""]",28.059666998160537,"The cell phone works properly, but there is no specific information about its functionality in Venezuela for DIGITEL. The review only mentions that it works well and meets expectations.",False,411.1923750024289
G_016,REC_016,B00394NT20,Health_and_Personal_Care,short,descriptive,sentwin,1,Is there a warranty?,[UNANSWERABLE],,0,"[""KB_00145""]","[""You cannot get it back in the box for a return. If it works for you great but regard this as a gamble for your money.""]",10.02133300062269,The available reviews do not provide enough information to answer this question.,True,450.7062920019962
G_017,REC_017,B0056FL4FY,Beauty,long,descriptive,sentwin,1,"does not say if its an american or ueropean plug and ive ordered this before and got a ueropean plug, provide necessary info",[UNANSWERABLE],,0,"[""KB_00152""]","[""I ordered this for a present for my little sister who just started doing her own nails. When she got it in the mail she immediately opened it to find that it had the wrong type of prongs for American electrical outlets! We think it might be French?""]",33.67183299997123,"The product has been received with European-style prongs, which are not compatible with American electrical outlets. The specific type of plug is believed to be possibly French. This suggests that the product may come with a European plug.",False,470.3954590004287
G_018,REC_018,B00154MGXY,Home_and_Kitchen,long,descriptive,sentwin,1,Is this item 35.43 inches at the very top or the body of the unit?,[UNANSWERABLE],,0,"[""KB_00162""]","[""My wife ordered it, It was about two inches to big at the top, becuase of the molding,So it didn't work for what we needed.""]",37.52929199981736,"The item is 35.43 inches at the very top, as the review mentions it being too big at the top due to the molding. This suggests that the measurement includes the top portion. The body of the unit is not specified as the reference point for the measurement.",False,293.835875003424
G_019,REC_019,B000LQ5XW8,Musical_Instruments,long,descriptive,sentwin,1,"What does ""INTO 1 x 4 OHMS OR 2 x 8 OHMS"" mean?",On a 4 OHM output amp. You use one 4 Ohm speaker or two 8 OHM speakers. Example: One 8 OHM speaker + One 8 OHM speaker = 4 OHMs.,KB_00174,1,"[""KB_00174""]","[""Having previously used a behringer BX3000T head with the bugera 410 cab,for 3 years... which was a beast of a setup in itself, I bought the BX4500H head wanting to be able to bi amp 2 bugera 410 cabs,Which are 4 ohms each and cant be powered by one head. The resulting stack of raw bass power is something to behold.""]",13.591166003607213,The term refers to the ability to connect the device to either one 4-ohm load or two 8-ohm loads. This is related to the device's power output and compatibility with different speaker configurations. The reviewer's setup with two 4-ohm cabs is an example of this.,False,694.1890000016429
G_020,REC_020,B00C9KUVWQ,Electronics,long,descriptive,sentwin,1,"Hi, I need an extra one for a different room. The picture looks like the one I need, however it only shows the cable to the computer. Does it come with the other cable that goes to the power plug in? Also, what does the info on the back of the adapter say as far as model and or power numbers-is it 19V 3.42A/50-60Hz 2.0A? Thank you.",[UNANSWERABLE],,0,"[""KB_00181""]","[""It does what it says and works for the Q550. Matches the original equipment Power Adapter. Not much else to say.""]",37.91000000637723,The available reviews do not provide enough information to answer this question.,True,126.8828329993994
G_021,REC_021,B00E7O357A,Electronics,long,descriptive,sentwin,1,"hi, i have a skoda fabia II and i need to know if this radio is compatible with the sensor parking from factory",[UNANSWERABLE],,0,"[""KB_00191""]","[""I saw a lot questions asked, so I think there are many around there who are interested in this stuff like me. So I prompt to write this less-than-half-hour use review after I got it last night, hopefully it'll help you make your wiser decision.I have a 2011 GTI MK6, my head unit comes with satellite radio, but not gps. It has in-car bluetooth system and steer wheel buttons.""]",32.72445900074672,The available reviews do not provide enough information to answer this question.,True,290.3555419979966
G_022,REC_022,B0002D4QBE,Health_and_Personal_Care,short,descriptive,sentwin,1,what are the dimensions?,[UNANSWERABLE],,0,"[""KB_00197""]","[""very sturdy and just right size to fit in small shower stall. i'm pleased with this product.""]",33.84883400576655,"The product is described as the ""just right size"" for a small shower stall, but specific dimensions are not provided. The available reviews do not provide enough information to answer this question.",False,509.1867919982178
G_023,REC_023,B0056XU5XS,Health_and_Personal_Care,long,descriptive,sentwin,1,Why don't any of the photos show the nutritional label so that you can read this important information?,"ITa pretty simple. 3000mg l-leucine, 2000mg l-valine, 1000mg l-isoleucine, the 3 bcaa's. Serving size is 8",KB_00209,1,"[""KB_00213""]","[""Don't be fooled by price per serving. Look at the bcaa grams per serving. I compared every single capsule version of bcaa on amazon and this works out to the best deal.""]",27.793084002041724,The available reviews do not provide enough information to answer this question.,True,294.97524999896996
G_024,REC_024,B005MQRAXM,Baby,long,descriptive,sentwin,1,"how is the seat fabric?  we have a britax, and my son sweats so much when in it.",[UNANSWERABLE],,0,"[""KB_00217""]","[""Not sure if ti works to ward off unsafe angry driver's, but I atleast feel like I am making an effort to keep my Lo safe. They sticker is also cute!""]",13.514500002202112,The available reviews do not provide enough information to answer this question.,True,289.263958002266
G_025,REC_025,B007W69P7E,Automotive,long,descriptive,sentwin,1,"It sounds like this will fit a 2013 4Runner, but does it void the warranty?  It shouldn't, as it's a Toyota part.  Also what is the HP increase?",Your warranty will be fine. Helps breath a bit better. Will add some motor noise as well. I saw maybe a mile increase at most.,KB_00218,1,"[""KB_00219""]","[""This is a great looking piece, but the instructions are less than sensible and give sometimes no indication of what to do with wires and clamps. These could have been written a lot better, as the last line reads &#34; If engine light remains on, go to your Toyota dealer for service!&#34;  Not cool  :-(""]",33.43137499905424,The available reviews do not provide enough information to answer this question.,True,169.98112500004936
G_026,REC_026,B005G59WP8,Musical_Instruments,long,descriptive,sentwin,1,Is the brain capable of reproducing different stick velocities (Dynamics) or is the same volume produced no matter how hard you hit pads?,it's pretty close to a reptilian brain that is inexpensive. The volume is pretty much the same no matter how hard you hit it. If you're looking for that kind of dynamic velocity you really need a more expensive kit or at least replace the brain with a better one.,KB_00224,1,"[""KB_00221""]","[""The kick pedal and pad are all-in-one, which is very convenient. All of the pads are very responsive so you do not have to hit them very hard. My wife says she cannot hear the pads when I play with headphones.Sounds &#8211; The &#8220;acoustic kit&#8221; sounds fine through my Altec Lansing computer speakers and subwoofer when playing solo or jamming with band at low volumes.""]",13.102999997499865,"The reviews suggest that the pads are very responsive and do not require hard hits, implying that different stick velocities can produce varying volumes. The pads' responsiveness allows for dynamic play without needing to hit them hard. This indicates that the brain can reproduce different stick velocities.",False,553.7291250002454
G_027,REC_027,B0043D68YW,Health_and_Personal_Care,medium,descriptive,sentwin,1,Do they have Aloe Vera on them?,[UNANSWERABLE],,0,"[""KB_00237""]","[""Wet Ones.. are great to have in the car glove compartment, carry in my purse, keep at the kitchen table. I also recently gave a box as a fun little travel gift to my neighbor who was going on a road trip.""]",35.71791699505411,The available reviews do not provide enough information to answer this question.,True,118.22762499650707
G_028,REC_028,B004VTGD9I,Patio_Lawn_and_Garden,long,descriptive,sentwin,1,"What is the height of the basket? (Yes, I see the dimensions in the description, but it may not be accurate). Thanks,",[UNANSWERABLE],,0,"[""KB_00240""]","[""Our last basket was busted and broken. We couldn't find a local shop with our size basket. I was thrilled to find it at Amazon.""]",33.16829199320637,The available reviews do not provide enough information to answer this question.,True,216.70408300269628
G_029,REC_029,B0084LO7C4,Toys_and_Games,long,descriptive,sentwin,1,I want to know if the eyes are stiched or buttons.  Buttons would not be safe for a newborn or baby under 3,buttons,KB_00242,1,"[""KB_00242""]","[""This is a large Raggedy Ann doll I am using in my babys room as decor. With glass button eyes is will not be a good play doll until she is 3+ years old.""]",13.302416002261452,"The doll has glass button eyes, which may not be safe for a newborn or baby under 3. This is why the reviewer is using it as decor until the baby is older. The eyes are not stitched, but rather buttons.",False,370.7982499981881
G_030,REC_030,B00ISJO0BA,Electronics,medium,descriptive,sentwin,1,Is it possible to apply WMN450M to UN55H7150?,Yes,KB_00257,1,"[""KB_00257""]","[""What drew my attention to this wall mount was that it was very small and sleek and did not take up too much space on the wall when mounted. The kit contains many parts and components that makes it compatible with a wide range of tv models and sizes. The instructions are rather complex, there are many manuals and pamphlets in the kit, but with patience you can figure out exactly what components you need to work with your model of tv.""]",36.47275000548689,The available reviews do not provide enough information to answer this question.,True,119.05870800546836
G_031,REC_031,B0015H7924,Electronics,medium,descriptive,sentwin,1,if they fit my toyota 4 runner 2006,[UNANSWERABLE],,0,"[""KB_00268""]","[""Absolutely amazing!! They fit directly into my original headrest settings. I did have a little issue finding someone who knew how to instal them to my OEM DVD player.""]",13.699499999347609,The available reviews do not provide enough information to answer this question.,True,121.4344580002944
G_032,REC_032,B00GTAJB78,Beauty,long,descriptive,sentwin,1,"Why is this so thin? Like other brands I have used, products with hyaluranic acid and vit E should be a little viscous.","I find this product quite good. It's not viscous but has some oil base that allows you to use just 6 drops for you whole face. I put a small amount of the drops on my cheek bones, forehead & chin. Gently rub it in & then apply my moisturizer. My skin looks great!",KB_00276,1,"[""KB_00276""]","[""It is thin, thinner than any serum I've used in the past, but maybe that's why it actually absorbs into the skin so quickly. I do have a few drops here and there spill between my fingers when I put this into my hand, but that's a small price to pay for something that feels good and does something positive for the skin.""]",12.450709000404458,"The product is thin, possibly due to its quick absorption into the skin. This thin consistency may cause some drops to spill when applying. It is unlike other serums with similar ingredients, which are typically more viscous.",False,434.2177090002224
G_033,REC_033,B0011FY9AU,Health_and_Personal_Care,long,descriptive,sentwin,1,Inositol makes this unusable by many people -- inositol causes cramps and stomach bloating. Why is it in the product?,[UNANSWERABLE],,0,"[""KB_00282""]","[""I have been taking this product successfully for over a year; HOWEVER, the last shipment causes me almost instantaneous severe heartburn and an over-inflated feeling accompanied by burping and belching. The label on the jar is different and is not like the label on the jar above.""]",35.06258400011575,The available reviews do not provide enough information to answer this question.,True,124.75008399633225
G_034,REC_034,B009WX60N2,Electronics,short,descriptive,sentwin,1,where is the scan button,[UNANSWERABLE],,0,"[""KB_00299""]","[""Also as you scan you do not have to keep the mouse in the same position (in other words you can turn the mouse as you scan so you can pretty much scan in any direction and do not have to worry about keeping the mouse so straight). It is not a replacement for a flat bed scanner, but will scan in a larger area then most standard flat bed scanners.""]",11.194624996278435,The available reviews do not provide enough information to answer this question.,True,127.27666700084228
G_035,REC_035,B007XVYSZW,Toys_and_Games,medium,descriptive,sentwin,1,what is size of this toy?,[UNANSWERABLE],,0,"[""KB_00302""]","[""This toy looks cool and is pretty std size, not too small as I thought from pictures. My son's favourite things in the world are cars and dinos..like most other boys...""]",39.7158749983646,"The toy is a standard size, not too small. It appears to be suitable for a child, as the reviewer mentions their son likes it. The exact dimensions are not specified.",False,362.9379169942695
G_036,REC_036,B000FZP2XA,Toys_and_Games,long,descriptive,sentwin,1,I see that this comes with furniture but does it come with any dolls?,"No, it does not..... Sold separately",KB_00312,1,"[""KB_00312""]","[""The dolls, or lack thereof; I had assumed it would come with at least a few dolls but they need to be purchased separately. The furniture is ok but is incomplete.""]",37.17375000269385,"The product does not come with dolls, they need to be purchased separately. The set includes furniture, but it is described as incomplete.",False,306.71224999969127
G_037,REC_037,B005MZ4A7C,Beauty,medium,descriptive,sentwin,1,"When it's time to remove makeup & sealant, what do you use?",[UNANSWERABLE],,0,"[""KB_00328""]","[""This stuff is good for sealing your makeup. But don't buy it expecting it to stop makeup from smudging on your closthes.""]",15.217207997920923,The available reviews do not provide enough information to answer this question.,True,306.94558400136884
G_038,REC_038,B000FED594,Health_and_Personal_Care,medium,descriptive,sentwin,1,are they 100% cotton?? or is there some polyester??,"As others have stated, there is a cotton quilted side that is absorbant and the other side (pink) is waterproof. I've washed them a lot as I use them as potty pads for my dog and they hold up well in the washer and dryer. I just love the fact they're saving me money each time I use them.",KB_00335,1,"[""KB_00338""]","[""It has yet to be soiled so I cannot be sure. It feels like a cotton-type of material. The bottom material does feel like it would keep any stains away from the surface you are trying to protect.""]",13.568583002779633,"The material feels like cotton, but the composition is not explicitly stated. The bottom material is described as stain-resistant, which may suggest a different material, but the exact composition is not specified. The available reviews do not provide enough information to confirm if it is 100% cotton or a blend.",False,410.0987499987241
G_039,REC_039,B0027IVMWI,Toys_and_Games,long,descriptive,sentwin,1,What is the general age group this is for? I have a 6 year old nephew. thanks.,I think six is a great age for this toy. It's not full size so older kids would be disappointed. The flags are small but the goal is a decent size.,KB_00343,1,"[""KB_00342""]","[""I bought this for my 6 year old great grandson's birthday. He has really been into sports, specially football, since he was about 3 years old.""]",14.241750002838671,"This product appears to be suitable for a 6 year old, as one reviewer purchased it for their 6 year old great grandson. The reviewer also mentions that their great grandson has been into sports since he was 3 years old, suggesting it may be suitable for children around that age range.",False,407.2742089992971
G_040,REC_040,B004MDM6LC,Health_and_Personal_Care,medium,descriptive,sentwin,1,i want to know a size of the bags,They are standard size grocery bags,KB_00351,1,"[""KB_00354""]","[""I was very glad that I found these but was very disappointed with how thin the bags are. I need the bags to be a little thicker and  larger.""]",12.379332998534665,The available reviews do not provide enough information to answer this question.,True,268.86041599937016
G_041,REC_041,B005I5DJU0,Electronics,medium,descriptive,sentwin,1,What are the brackets made of?,Basically a hard plastic which is very fragile!,KB_00366,1,"[""KB_00363""]","[""It is made of plastic and the hinge adjustment is pretty flimsy. Video is pretty shaky unless you have a perfectly smooth tripod.""]",11.420292001275811,The brackets are made of plastic.,False,288.94470800150884
G_042,REC_042,B00DUVTPH0,Home_and_Kitchen,medium,descriptive,sentwin,1,is the pump metal or plastic?,"Plastic. The spout occasionally pops off. I've never had one do that before, however, I use mine for hand soap rather than lotion. I don't believe I would buy another one like it. Hope that helps you.",KB_00371,1,"[""KB_00371""]","[""The first, which is identical to this but ceramic and metal, came as advertised. This pump is advertised a metal, but the only metal part is the pump spring. Everything else is commodity grade plastic.""]",10.590541998681147,"The pump is mostly made of plastic, with the only metal part being the pump spring. Everything else is commodity grade plastic.",False,307.5304999947548
G_043,REC_043,B0057BUTUI,Home_and_Kitchen,medium,descriptive,sentwin,1,Are the lids on these a dark blue or a smoky gray/black?,They are like a medium blue. I was actually hoping they were gray/black but the blue still looks pretty.,KB_00377,1,"[""KB_00377""]","[""These canisters are great in size and I like the look of them. The color in the picture is not correct however, I thought the lid was black but it is actually blue, which is ok I guess. I would have liked them a lot better if they had been packaged better.""]",11.626874998910353,"The lids are blue, not black or smoky gray/black as the picture may suggest. The actual color is described as blue, which differs from the customer's initial expectation of black.",False,512.384416993882
G_044,REC_044,B0014CMQEQ,Pet_Supplies,long,descriptive,sentwin,1,My cat keeping peeing over the side. How can I train him to hit the target? Or install higher sides?,"I'm not sure... if you can figure out how to install a higher side on the inside of the litter box (maybe some thin plastic and some e6000 glue), that would be the solution... but if it's not a feasible alternative, maybe this is a bad litter box for your cat. Which is too bad, because we STILL love it. :) I hope you find a solution!!!",KB_00396,1,"[""KB_00396""]","[""They are supposed to be non-toxic, but the little one swallows them whole and choked pretty good a couple times. Also, my fat cat pees high on the side and then it drips through the crack between the box and the top piece. I found an IKEA cabinet with a hole on top and a slide out bin, and the litter box fits perfectly in it.""]",16.207583001232706,"One reviewer found a solution by placing the litter box inside an IKEA cabinet with a hole on top and a slide-out bin, which may help contain the mess. This could be an alternative to installing higher sides. The reviewer's litter box fit perfectly in the cabinet, potentially solving the issue of the cat peeing over the side.",False,435.34687499777647
G_045,REC_045,B007H7G6IE,Cell_Phones_and_Accessories,long,descriptive,sentwin,1,"works on HSDPA 850/900/1900/2100 frequencies 1900, I might say the detailed specifications, is a processed snagdragon s3 or s4. thanks?",[UNANSWERABLE],,0,"[""KB_00399""]","[""The phone is blue/gradient, not black.2. It was basically a Tmobile phone that is unlocked.The worse part, I'm unable to get the phone working on ATT network.""]",12.331291000009514,The available reviews do not provide enough information to answer this question.,True,217.14295799756655
G_046,REC_046,B001D4BZ56,Patio_Lawn_and_Garden,long,descriptive,sentwin,1,Should you use this product right away once you mix the can of it with a gallon of water?    I noticed crystals in my container  when I was done.,if you let it sit overnight it will crystallize on the bottom of the jug you mix it in. If you heat up the solution it will dissolve the crystals. I mixed up a can into a gallon milk jug. I have stored it for a time and when ready to use it again just put the jug into a pot of hot water and it will dissolve it back to useful liquid. You need to mix the solution with a long stick that reaches the bottom as you warm it to dissolve the solids.,KB_00409,1,"[""KB_00413""]","[""have had probs with termites and carpenter ants in the walls. several injections of this stuff over months has murdered them well.problem is it crystallizes in leftover bottle of water mix. heat it on stove and stir and it will go back into solution.""]",13.71474999905331,"No, you should not use the product right away once mixed, as it can crystallize in the leftover mixture. Heating the mixture on the stove and stirring can dissolve the crystals back into solution. This suggests that the product may require some preparation before use if it has been left to sit.",False,474.92233400407713
G_047,REC_047,B007QVWMAC,Toys_and_Games,long,descriptive,sentwin,1,"can they be filled by an bicycle air pump or at a gas station or do they require their own unique pump and if so, where can I purchase it?",You can not use a bike pump or gas station pump. You need a pump that will blow up a air matress. You can purchase them at job lot for ten bucks or on amazon,KB_00420,1,"[""KB_00418""]","[""You will not regret buying these. You might consider bringing your own air pump for convenience.""]",15.424707999045495,The available reviews do not provide enough information to answer this question.,True,134.43449999613222
G_048,REC_048,B000CFQM4G,Automotive,medium,descriptive,sentwin,1,Does the gauge have an auto dim feature?,"It does have an auto dim feature. The sensor is the little hole under ""14"" and above the LCD display (you can actually see it in the product picture). I have this and can confirm that the auto-dim does work.",KB_00427,1,"[""KB_00427""]","[""Works amazingly well. Easy to read in all light conditions, the auto dim feature was nice. Very detailed install instructions included make installation a breeze.""]",11.756874999264255,"The gauge has an auto dim feature, which helps with readability in various light conditions. This feature is mentioned as being nice by one of the reviewers.",False,274.75816699734423
G_049,REC_049,B007ZZQHSW,Sports_and_Outdoors,long,descriptive,sentwin,1,"Is this item bigger/heavier than this one: Spec-Ops Brand Recon-Wrap Multi-Season, Multi-Mode Head Gear (Woodland Digital)","I don't own the specific one you linked, but all of the Recon Wraps that I've owned have been the same. The closest any of them have been to being ""bigger"" is the multicam one I got on Amazon is longer than the ones that were issued or that I bought on base. But the longer ones mention it in their description generally so it shouldn't be a surprise.",KB_00440,1,"[""KB_00438""]","[""This is lightweight multi-mode multi- use head gear. Keeps head cool on hot days, cannot say about warmth in cool weather since its August in the south.""]",12.00270900153555,The item is described as lightweight. There is no comparison to another item in terms of size or weight.,False,306.86962499748915
G_050,REC_050,B005ONMFAQ,Cell_Phones_and_Accessories,medium,descriptive,sentwin,1,Is this a hard plastic case or a flexible rubber case?,It is more of a plastic case. I wouldn't reccomend getting it unless you really need a cheap phone cover and have no other options.,KB_00451,1,"[""KB_00455""]","[""It is important to not that the D710 case is different from the other and will only fit the Sprint version of the Galaxy S2. The case is hard plastic with a very slim profile and easy snap on installation. I would have given 5 stars but the plastic case is a little slippery resulting in a few accidents.""]",37.86945799947716,The case is made of hard plastic. It has a slim profile and is easy to install with a snap-on design. The plastic material is also noted to be somewhat slippery.,False,221.90074999525677
G_051,REC_051,B000EMDB3C,Home_and_Kitchen,long,descriptive,sentwin,1,Do both sides brew at the same time or do they have separate timers? Does it even have delayed brewing timers?,Both brew at the same time unless you have it set for only brewing one cup. There is no timer for delayed brewing. It works very well this way for my purposes.,KB_00464,1,"[""KB_00465""]","[""This is the only machine we could find that does this. The concept is perfect in brewing two different coffees at the same time. The #1 Melita filter fits for those of us who like that additional filtering.""]",30.890375004673842,"The machine can brew two different coffees at the same time, but it does not have information on separate timers or delayed brewing timers. Both sides appear to brew simultaneously.",False,290.0517919988488
G_052,REC_052,B00G11D5JA,Cell_Phones_and_Accessories,medium,descriptive,sentwin,1,How to install this screen protector?,[UNANSWERABLE],,0,"[""KB_00469""]","[""This screen protector is top notch! It truly does what it says with the anti glare and it is fabulous.""]",11.13091700244695,The available reviews do not provide enough information to answer this question.,True,136.5899999946123
G_053,REC_053,B003NRHAH8,Electronics,medium,descriptive,sentwin,1,Will this work on my Sony Nex 7?,Yes,KB_00477,1,"[""KB_00477""]","[""This is a nice and compact lens which I enjoy using on my NEX 7. Unfortunately, its sharpness is somewhat lacking especially when placed in more challenging situations (eg.""]",12.972082993655931,"This lens will work on a Sony Nex 7, as one reviewer has successfully used it on their NEX 7. However, they noted some issues with sharpness in certain situations.",False,409.2520410049474
G_054,REC_054,B006FJCLI4,Sports_and_Outdoors,long,descriptive,sentwin,1,"I want to use this phone in Europe, and do not intend to use it in US with T-Mobile.  Can I get an unlocked version of this phone?",This phone can be unlocked with a 4 digit code and you can get those online at unlock codes dot com or you can find them from T-Mobile. eather way you can use this phone if you do get that. Thanks for asking.,KB_00487,1,"[""KB_00491""]","[""My husband and I  have had a T-Mobile phone plan for ~10 years, so do all my grown children. We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon.""]",32.70037499896716,The available reviews do not provide enough information to answer this question.,True,307.14058299781755
G_055,REC_055,B005KP1E14,Toys_and_Games,medium,descriptive,sentwin,1,What is the difference between this helicopter and the MCX RTF,"If you are interested at all in advancing your skills and learning to fly bigger RC helicopters, get the MCX or better yet the MCX2. These are 4 channel helis and the controls will be correct on the transmitter. The Scout is 3 channel and the controls will not teach you how to fly an RC helicopter correctly.",KB_00499,1,"[""KB_00505""]","[""This is my first RC helicopter and I love it.Pros:Not expensiveSmallEasy to flyCons:Battery can only last about 10 minsRecommended for RC Helicopter beginners!""]",27.045875001931563,The available reviews do not provide enough information to answer this question.,True,224.65233399998397
