golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_017,REC_017,B002PWHOYG,Electronics,medium,yesno,hybrid,1,will it position for a vertical shot?,Absolutely. The ball flips the camera on its side.,KB_00149,1,"[""KB_00149""]","[""It took me a little while to get a good operating process down when using the head but I am now able to use it with ease. The head does a good job of holding my Canon 40D in place when in the vertical position. I have a Manfrotto tripod that has a center column that can be place in a horizontal position and have have put my camera in this configuration looking down on an object I was photographing.""]",13.780541019514203,The head can hold a camera in place when in the vertical position. It is also possible to use it with a tripod that has a center column that can be placed in a horizontal position for looking down on an object. This suggests it can position for a vertical shot.,False,439.1153750475496
G_018,REC_018,B003L75CUC,Electronics,medium,yesno,hybrid,1,I've got a nikond90 qith a 18-200 lens (72mm) will it fit?,"Yes, it'll fit.",KB_00167,0,"[""KB_00165""]","[""Overall I like this bag it serves its purpose however you have to be conscious of where the lense is pointing. If you do not pay attention you will end up with a black shadow/ring around your pictures from taking a picture of the bag.""]",34.48454104363918,The available reviews do not provide enough information to answer this question.,True,227.5478329975158
G_019,REC_019,B000GPHQWO,Electronics,medium,descriptive,hybrid,1,Does this lens fit on a Canon EOS Rebel T3i?,"I am positive that it will fit on Canon EOS Rebel T3i. This camera uses Canon EF Lenses. And this Sigma lens was designed with the same mount as the Canon's EF mounts. Just make sure you buy the one for Canon, and you should be fine.",KB_00170,1,"[""KB_00185""]","[""I used the lens on a Canon 7D.""]",15.53883298765868,The available reviews do not provide enough information to answer this question.,True,227.96208306681365
G_020,REC_020,B002TV5M5G,Electronics,long,descriptive,hybrid,1,I have an Edge 15 330M ..Is this the correct battery and is it made by Lenovo?,[UNANSWERABLE],,1,"[""KB_00202""]","[""After a week of using this battery, the bios of my Lenovo, before loading Windows, started saying that I wasn't using a genuine Lenovo battery and that Lenovo cannot guarantee the performance of the battery.""]",40.889416937716305,"The battery may not be the correct one as it triggers a warning about not being a genuine Lenovo battery. It is also unlikely to be made by Lenovo, as the bios warning suggests it is not a genuine Lenovo product.",False,407.17479202430695
G_021,REC_021,B003YLZ8J0,Electronics,medium,descriptive,hybrid,1,Are there actually five programmable buttons? How are they programmed?,Yes they're are 5 programmable buttons but I only programmed in for video games.,KB_00219,1,"[""KB_00220""]","[""The programmable buttons are backwards.""]",13.664333033375442,"The reviews confirm the existence of programmable buttons but do not specify the exact number. The buttons can be programmed, but the method of programming is not mentioned. The available reviews do not provide enough information to fully answer the question about the number of buttons and how they are programmed.",True,439.98825002927333
G_022,REC_022,B0083V5SZK,Electronics,long,descriptive,hybrid,1,"What are the 3 chargers i see 30 pin, is that usb mini? Whats the other?","It includes a 30-pin Apple connector, a Micro-USB and a Mini-USB.",KB_00229,0,"[""KB_00230""]","[""I have purchased about 5 of these over the past year, and love them. Very versatile for those who travel--particularly overseas. I live in the UK and constantly travel to other parts of Eurasia where the electrical systems are different. Works great for my Blackberry device, as well as apple devices in our family.""]",15.645124949514866,The available reviews do not provide enough information to answer this question.,True,226.01312503684312
G_023,REC_023,B000NIQMG0,Electronics,medium,descriptive,hybrid,1,What voltage?  Can the head operate on batteries?,"The external power supply is AC --> DC   12V@200mASo, yes, you could take a small 12vdc battery that has an out of about 200mA and power this unit.  If you did use a 12vdc battery you could charge/recharge the battery with a small solar panel that you could purchase for about $20.For Reference: http://www.emtcompany.com/x10-xm14a-ac-power-supply-charger-adapter/101334292.html",KB_00242,0,"[""KB_00248""]","[""I can operate remotely from about 60 ft. away.""]",13.008957961574197,The available reviews do not provide enough information to answer this question.,True,222.88270900025964
G_024,REC_024,B0081XI2Y4,Electronics,short,yesno,hybrid,1,does this play audio?,"A VGA port carries video only, not audio+video like an HDMI cable does. You'll need to run audio through a separate cable (usually through a 3.5mm headphone jack) no matter what adapter you use.",KB_00260,1,"[""KB_00270""]","[""It charges with my phone's charger and it streams audio.""]",32.848707982338965,"Yes, it streams audio, indicating that it does play audio. It can be charged with a phone's charger.",False,314.0992500120774
G_025,REC_025,B006VB6UNI,Electronics,long,descriptive,hybrid,1,if I have no pc how do I charge it.. simple answers please,"You dont need a PC, the Nook have an adapter to connect it to AC power.",KB_00282,1,"[""KB_00287""]","[""I love my Nook Simple Touch.""]",12.459792080335319,The available reviews do not provide enough information to answer this question.,True,223.26341609004885
G_026,REC_026,B00FGYC9LI,Electronics,short,descriptive,hybrid,1,Is there a laptop warranty?,[UNANSWERABLE],,1,"[""KB_00307""]","[""It does NOT look like warranty can be voided by opening the bottom.""]",32.01099997386336,"There is a mention of a warranty, but details about its terms are not provided. The review suggests that opening the bottom of the laptop may not void the warranty. The available reviews do not provide enough information to fully answer this question.",True,413.2586671039462
G_027,REC_027,B002KGXB0I,Electronics,medium,descriptive,hybrid,1,Can you plug headphones into it?,Nope  but if you have an ipod/iPhone you can just plugg headphones into that.,KB_00322,1,"[""KB_00330""]","[""She loves being able to plug her ipod into it.""]",12.407499947585166,"The device has an input for plugging in an iPod, but it's unclear if it's specifically designed for headphones. However, it can be inferred that it may have an audio output. The reviews do not explicitly mention headphones.",True,355.059374938719
G_028,REC_028,B00G2BX616,Electronics,long,descriptive,hybrid,1,I heard that there is a problem and this device doesn't work with iOS 8.3?,[UNANSWERABLE],,0,"[""KB_00339""]","[""I am a GPS junky, so was intrigued by this device. The one I received seemed to have problems initializing. I contacted customer support. They were very helpful in trouble shooting the problem, which turned out to be me! But they were concerned enough to want to exchange mine with a replacement so they could double check the first unit. I consider that exceptional customer service, especially in light of finding out I was the problem!""]",13.224624912254512,The available reviews do not provide enough information to answer this question.,True,228.39187504723668
G_029,REC_029,B00HQXUFYA,Electronics,medium,descriptive,hybrid,1,does the HD run Thunderbolt 1 or Thunderbolt 2 ??  Thanks,[UNANSWERABLE],,0,"[""KB_00376""]","[""Here are my initial observations:Pro: the Thunderbolt is really fast.""]",13.600541977211833,The available reviews do not provide enough information to answer this question.,True,114.35204104054719
G_030,REC_030,B008O7MEAU,Electronics,medium,yesno,hybrid,1,will this enclosure fit in a 13' chevy impala,[UNANSWERABLE],,1,"[""KB_00383""]","[""This enclosure does everything I expected it to, it's well constructed, looks great, and is very affordable. Every other enclosure I looked at in retail stores were upwards of $100, and that was without carpeting. All around, I'm a happy camper.""]",15.39479207713157,The available reviews do not provide enough information to answer this question.,True,222.02520805876702
G_031,REC_031,B007260OOC,Toys_and_Games,medium,descriptive,hybrid,1,How might I go about hanging them from my ceiling?,[UNANSWERABLE],,1,"[""KB_00398""]","[""These will not open to look round, have them hanging and still won't open all the way. Not what I expected.""]",12.338249944150448,The available reviews do not provide enough information to answer this question.,True,218.8019579043612
G_032,REC_032,B00BSWSFEC,Toys_and_Games,long,descriptive,hybrid,1,Does the hair on this minion really lay down (like in the picture) or does it kind of stick up a bit?,[UNANSWERABLE],,1,"[""KB_00414""]","[""It's in really good shape, size is great (10 inches), the minion's goggles are rubber and it has like popping eyes, price is good for the qualty you get, really adorable. If you like the movie, you'll love this item.""]",45.35754199605435,The available reviews do not provide enough information to answer this question.,True,126.00495794322342
G_033,REC_033,B00ARQW1C2,Toys_and_Games,short,descriptive,hybrid,1,What is frustration-free packaging,"Agree with previous post.. I think the ""frustration free"" part means 2 things, first of all that it is very easy to wrap. It comes in a plain old cardboard box. Some toys are all kinds of weird shapes and hard to gift wrap. These packages make wrapping simple. The child won't know what the toy is even after unwrapping it. Also the fact that the toy is just simply put in a bag and it comes right out when you open the box. No annoying zip ties, screws, duct tape, twisty-ties or any of the other frustrating things that has your child waiting anxiously in anticipation to play with their toy for 20 minutes while an extremely frustrated Mommy and/or Daddy scramble to find a screwdriver, power scissors, saw or whatever else it takes to get the toy out! The frustration free packaging is so much easier for the gifter and the giftee.",KB_00427,1,"[""KB_00418""]","[""In addition, although the battery pack is difficult to get to, this Elmo comes in frustration-free packing (thank you Playskool)!""]",11.003708001226187,"Frustration-free packaging is a type of packaging used by Playskool, as seen with the Elmo product, which suggests it is designed to be easy to open. It is appreciated by customers, with one expressing gratitude for it. This type of packaging is used to make it easier for customers to access the product.",False,396.4967919746414
G_034,REC_034,B0001YH03U,Toys_and_Games,long,descriptive,hybrid,1,"what is the width and length of the bed? I would like to make a blanket and more but cannot find any measurements for a bed for an 18"" doll.","so sorry, but the doll bed is with my grand daughter.  I did, however, make blankets and pillows.  Bed is about 11 inches wide and 22 inches long... so an overhang and fold over top would be a blanket aprox. 18X 26",KB_00432,1,"[""KB_00434""]","[""Right now my daughter is using a pillowcase as a blanket until we get a little blanket to fit. The pillowcase is the perfect size, by the way. The bed seems very sturdy and looks like it will last a long time. Highly recommended!""]",40.49504199065268,The available reviews do not provide enough information to answer this question.,True,218.58254098333418
G_035,REC_035,B000GQ0JZO,Toys_and_Games,medium,descriptive,hybrid,1,what size is this case ?,The case is 14 inches by 8 inches.  It is almost 3 inches deep,KB_00442,1,"[""KB_00439""]","[""The actual size is smaller than what you would guess from the picture (and smaller than other sets that I saw before). But overall, it is ok.""]",10.927833965979517,"The case is smaller than expected, but the exact size is not specified. The available reviews do not provide enough information to answer this question.",True,196.57274999190122
G_036,REC_036,B00172R9O0,Toys_and_Games,long,descriptive,hybrid,1,Need to know how to solve this.  I bought one at a garage sale without instructions.,you just move the ball around until it gets underneath the latch. then push the tab and it should open.,KB_00453,1,"[""KB_00449""]","[""Can't figure out how to solve. Maybe I need a better set of eyes. I think a solution sheet should be provided!""]",31.200916972011328,The available reviews do not provide enough information to answer this question.,True,119.21383289154619
G_037,REC_037,B0084XZE7E,Toys_and_Games,medium,descriptive,hybrid,1,Is this a good gift for a 6 year old?,"Yes, it is perfect for a 6 year old. It is able to be peeled off if they stick it somewhere they are not suppose to do it on. I intend to buy several for all the young girls on my Christmas list and maybe 1 or 2 extra for Toys for Tots also.We also use it to decorate our postcards we send out for Postcossings. We have had lots of people ask us who sells it, especially people in other countries, it seems she haven't seen a lot of it.WE LOVE THIS ITEM!1!",KB_00458,1,"[""KB_00460""]","[""My 5 year old uses this tape on EVERYTHING and loves it! It's a great gift idea for any craft lover!""]",11.895917006768286,"This product is suitable as a gift for young children, as a 5-year-old craft lover has been mentioned to enjoy it. It can be inferred that a 6-year-old with similar interests may also like it. The product is described as a great gift idea for any craft lover.",False,396.3879159418866
G_038,REC_038,B00004YRPC,Toys_and_Games,medium,descriptive,hybrid,1,what kind of air can it get bruh?,"Well, ""bruh"" if you are 8, it gets sick air! I'm sure the stronger one is, the higher you can go. No, there wouldn't be back flips happening...and it does feel a bit tight right out of the box.",KB_00473,1,"[""KB_00468""]","[""It is well made but is too stiff for a seven year old to use. She can't get any bounce out of it. I haven't been able to find an adjustment of any kind yet.""]",11.51258300524205,The available reviews do not provide enough information to answer this question.,True,117.51970800105482
G_039,REC_039,B00GZ1GUSY,Toys_and_Games,medium,descriptive,hybrid,1,It is Singal Player or Two Players,Single player with an online multiplayer component.,KB_00478,1,"[""KB_00486""]","[""I like the games that have a Great campaign rather than Multi player. Tomb Raider Definitive Edition may be one of the Best Single player games EVER! The graphics, game play, story line and upgrade system are Incredible. As the game progresses you wonder, how could it get any better...and it does! This game does Not Disappoint! Buy it on Amazon for $30, it is worth every penny!! !""]",12.88833306171,"This game is a single-player game, with the reviewer mentioning it is ""one of the Best Single player games EVER"" and expressing a preference for great campaigns over multi-player. The reviewer does not mention any two-player functionality. The game's focus is on its single-player experience.",False,438.05712508037686
G_040,REC_040,B000ANKKK2,Toys_and_Games,medium,descriptive,hybrid,1,Do you get a strike every time (like the video shows)?,No. It's just like being at the bowling alley. Fun and challenging.,KB_00488,0,"[""KB_00489""]","[""We bought this for a surprise for the grandchildren - and what a surprise!! The kids range in age from 13 to 18 months, and they are all enjoying it. The little ones (2 under 2 years old) simply love rolling the ball at the pins and knocking things down. The older ones keep score and get very competitive with each other. The board is solid. The pins are wood and are substantial. There's two bowling balls.""]",17.30262499768287,The available reviews do not provide enough information to answer this question.,True,251.47941592149436
G_041,REC_041,B004KKX82I,Toys_and_Games,short,descriptive,hybrid,1,what is its stamina level?,It's one of our longest lasting blades. Don't know the number.,KB_00497,0,"[""KB_00501""]","[""Scythe Kronos is one of the best stamina types. It has two modes: stamina mode, attack mode. I LOVE IT and I give it *****""]",11.06041599996388,"The product has a high stamina level, being described as one of the best stamina types. It also features a specific stamina mode, indicating its stamina capabilities.",False,430.0394159508869
G_042,REC_042,B00DJ78H1A,Toys_and_Games,medium,descriptive,hybrid,1,I wonder if I can buy two adapters and connect 3 batteries?,"I don't see why that would be a problem, but your lift-off weight will start reducing the overall flight time so you wouldn't get three times the length, but probably something like 2 1/2 time.",KB_00509,0,"[""KB_00507""]","[""Best way to connect in parallel two batteries of the same make and size to the phantom to extend flight time. You will want to add a twin battery plates to exterior of Phantom to make best use of the Y Harness.""]",13.201166992075741,The available reviews do not provide enough information to answer this question.,True,131.82683300692588
G_043,REC_043,B00IGXUSGY,Toys_and_Games,short,descriptive,hybrid,1,What age is this for,Great for 2 year olds - anywhere from 1.5 - 5 year olds enjoy at our house!,KB_00517,0,"[""KB_00516""]","[""Sturdy and fun for the kids.""]",12.370291980914772,"This product is for kids, but the specific age range is not mentioned.",False,284.3481249874458
G_044,REC_044,B0002D00QE,Toys_and_Games,medium,descriptive,hybrid,1,Does this product include any cleaning tools such as swab ?,"It comes with a plastic stick with a loop on the end for attaching a bit of cloth (cloth not included), a fingering chart, and is all in a plastic cover. It was easy enough for me, in my opinion, to get a little of cloth for the cleaning stick to swab it with, some cork greas to have for it, and I additionally made myself a nice instrument roll to have a better place to keep it and accessories than the plastic sleeve it all comes in. I've seen nany inexpensive on etsy on stuff liked that; I just preferred the fun of making my own to customize it and make spots for the accessory supplies I wanted to keep with it.",KB_00518,0,"[""KB_00518""]","[""This is a high quality entry level recorder.I wouldn't recommend it for a very young child because the inside can get damp after use and you need to clean and dry it after you have a session. The sound is richer than the cheaper plastic instruments. It comes with a cleaning rod. The recorder takes apart into two pieces for cleaning.""]",41.32429196033627,This product comes with a cleaning rod. The recorder can also be taken apart into two pieces for cleaning.,False,317.56904092617333
G_045,REC_045,B00AEQ0JTM,Toys_and_Games,medium,descriptive,hybrid,1,Can it fit in a 1/16 e-revo,[UNANSWERABLE],,0,"[""KB_00527""]","[""No complaints! Great product and great price. Easy to set up with spektrum radio. I'm hooked on spektrum. Plus amazon prime! Can't beat it.""]",11.788000003434718,The available reviews do not provide enough information to answer this question.,True,242.94499994721264
G_046,REC_046,B0092BWWG8,Toys_and_Games,long,yesno,hybrid,1,"This says fulfilled by Amazon, will I actually have it in 2 days (with Prime shipping)?",[UNANSWERABLE],,1,"[""KB_00534""]","[""Yes Pretty, Came quickly, I am happy with the product. The hair clip is weak and the power pack is on the heavier side. (not sure what I was expecting there).It would be better if the Hair clip were stronger to actually hold the thing in the place. I am thinking of modifying the ones I have to make them more practical. Fun things...""]",13.066417071968317,"The product arrived quickly, which suggests that the Prime shipping may be effective, but the reviews do not specifically mention the shipping time or Prime shipping. The available reviews do not provide enough information to confirm a 2-day delivery.",True,335.6239160057157
G_047,REC_047,B00000J0NT,Toys_and_Games,medium,yesno,hybrid,1,are there REALLY 120 different colors?,"Yes you get 3 packs of different types of colors, 1 regulars, one neon and one of "" fun"" colors including extra bright, glitter and more.",KB_00542,1,"[""KB_00538""]","[""NOT 120 COLORS! It includes multiple boxes of crayons that are identical, not 120 different colors""]",10.186499916017056,"The product does not actually contain 120 different colors, as it includes multiple boxes of identical crayons. The total number of unique colors is not specified.",False,235.00241595320404
G_048,REC_048,B0062RKIIY,Toys_and_Games,medium,yesno,hybrid,1,can I get it in silver?,[UNANSWERABLE],,0,"[""KB_00551""]","[""We'll keep trying though. Either way my son is quite upset :(UPDATE:  After waiting almost 30 days I didn't get a response from either the seller or the toy company, so back it went. I still think it's  a good car, but beware of the fragile antenna!""]",14.898666995577514,The available reviews do not provide enough information to answer this question.,True,130.19579206593335
G_049,REC_049,B00FDTJQYY,Toys_and_Games,medium,descriptive,hybrid,1,Are the clips s clips or c clips?,They are s clips,KB_00558,1,"[""KB_00568""]","[""The clips are &#34;s&#34; clips which are a little harder to use than the &#34;c&#34; clips that come with the rainbow loom.""]",33.55108306277543,"The clips are ""s"" clips. They are a little harder to use than ""c"" clips.",False,167.4024589592591
G_050,REC_050,B00EZIXA78,Toys_and_Games,medium,descriptive,hybrid,1,what kind of canopy/umbrella do you use with this?,This model doesn't use an umbrella. We have never had any complaints from our three children who are still using this as 3 and a half year old twins and a 20 month old. It is our go to ride.,KB_00583,1,"[""KB_00589""]","[""It would be nice perhaps to have provision to attach an umbrella or canopy, however, the fact that it doesn't have a canopy means that taller children fit into it without a problem.I would definitely recommend this wagon to a family with multiple children.I received the Radio Flyer Triple Play Wagon for my honest review from the Amazon Vine Program.""]",12.63616606593132,The available reviews do not provide enough information to answer this question.,True,118.00029198639095
G_051,REC_051,B0002KW4AC,Toys_and_Games,long,descriptive,hybrid,1,"Does this unit come with tip or need to buy the tip kit?  If it comes with one, what tip is it?  Thanks.","It has been a while, as I recall it comes with a tip. I do not remember what size. I did buy a set of tips because of the different type of soldering I do. I wanted a small tip for surface mount components. Hope that helps.",KB_00605,1,"[""KB_00611""]","[""I've been doing a lot of SMD soldering with the original tip, however I am going to be getting a separate brass tip cleaner.Still one of the best purchases that any hobbyist can make.""]",43.112667044624686,"This unit comes with a tip, specifically the original tip, but the type of tip is not specified. The original tip is suitable for SMD soldering.",False,350.7653750712052
